song_id,title,release,artist_name,Genre
947,Chookar Mere Man Ko,Yaarana,Kishore Kumar,Romantic
948,Love Is A Waste Of Time,PK,"Shreya Ghoshal, Sonu Nigam",Dance
949,Zindagi To Bewafa Hai,Muqaddar Ka Sikandar,Mohammed Rafi,Sad
950,Jo Tumko Ho Pasand Wohi Baat Karenge,Safar,Mukesh,Romantic
951,Bebo,Kambakkht Ishq,Alisha Chinai,Dance
952,Tum Bin,Tum Bin,K. S. Chithra,Romantic
953,Chot Lage Tujhko – Sad,Raja,"Alka Yagnik, Udit Narayan",Sad
954,Tujhe Sochta Hoon,Jannat 2,K.K.,RomanticSensual
955,Apni To Jaise Taise,Laawaris,Kishore Kumar,Dance
956,Mast Kalandar,Heyy Baby,"Master Saleem, Rehan Khan, Sajid Khan",Dance
957,Dhoom 3 Mashup,Dhoom 3,,Dance
958,It’s Magic,Koi Mil Gaya,Taz,Dance
959,It’s Magic,Koi Mil Gaya,Taz,Dance
960,Nikamma,3 Dev,Rahat Fateh Ali Khan,Bollywood
961,Nikamma,3 Dev,Rahat Fateh Ali Khan,Bollywood
962,Jigar Da Tukda,Ladies Vs Ricky Bahl,"Salim Merchant, Shraddha Pandit",Dance
963,It’s the Time to Disco,Kal Ho Naa Ho,"K.K., Loy Mendonsa, Shaan, Vasundhara Das",Dance
964,Maar Daala,Devdas,Kavita Krishnamurthy,Dance
965,Tumhe Apna Banane Ka,Hate Story 3,"Armaan Malik, Neeti Mohan",Romantic
966,Ho Gaya Hai Tujhko To Pyar Sajna,Dilwale Dulhania Le Jayenge,"Lata Mangeshkar, Udit Narayan",Romantic
967,Suno Aisha,Aisha,"Amit Trivedi, Ash King, Nakash Aziz",Dance
968,Jee Ve Sohaneya,Jab Harry Met Sejal,Nooran Sisters,Sad
969,Hai Junoon,New York,K.K.,Dance
970,Kuch To Hai,Do Lafzon Ki Kahani,Armaan Malik,Sad
971,Ban Dance Mein Kutta,3 Dev,"Divya Kumar, Shivi, Uvie",Dance
972,Bakheda,Toilet Ek Prem Katha,"Sukhwinder Singh, Sunidhi Chauhan",Bollywood
973,Bhooli Bisri Ek Kahani,Nagina,Anuradha Paudwal,Sad
974,Milan Abhi Aadha Adhura,Vivah,"Shreya Ghoshal, Udit Narayan",Romantic
975,Ishqyaun Dhishyaun,Goliyon Ki Rasleela Ram-leela,Aditya Narayan,Romantic
976,Saat Ajube Iss Duniya Mein,Dharam Veer,"Mohammed Rafi, Mukesh",Bollywood
977,Maahi Ve,Kaante,"Richa Sharma, Sukhwinder Singh",Dance
978,Rangdaari,Daas Dev,"Arko, Navraj Hans",Sad
979,Rangdaari,Daas Dev,"Arko, Navraj Hans",Sad
980,Ye Tune Kya Kiya,Once Upon A Time In Mumbaai Dobara,Javed Bashir,Romantic
981,Chak De India,Chak De India,"Marianne D'Cruz, Salim Merchant, Sukhwinder Singh",Patriotic
982,Saanwali Si Ek Ladki,Mujhse Dosti Karoge!,Udit Narayan,Romantic
983,Dil Se Nikal Kar Dil Ko Gayee Hain,Nigahen,"Anuradha Paudwal, Suresh Wadkar",Dance
984,Dhak Dhak Karne Laga,Beta,"Anuradha Paudwal, Udit Narayan",Romantic
985,Kabhi Jo Badal Barse,Jackpot,Arijit Singh,Romantic
986,Bhar Do Jholi Meri,Bajrangi Bhaijaan,Adnan Sami,Devotional
987,Give Me Some Sunshine,3 Idiots,"Sharman Joshi, Suraj Jagan",Sad
988,Dil Leke,Wanted,"Shaan, Shreya Ghoshal",DanceRomantic
989,Yeh Mera Diwanapan Hai,Yahudi,Mukesh,Sad
990,O Jaana,Tere Naam,"Alka Yagnik, K.K., Kamaal khan, Udit Narayan",DanceRomantic
991,Love Mashup 2016 (Kiran Kamath),Single,Multiple,Romantic
992,Bhoot Aaya,Nanu Ki Jaanu,Mika Singh,Bollywood
993,Abhagi Piya Ki,Tera Intezaar,"Ahmed Hussain, Kanika Kapoor, Mohammed. Hussain, Raja Hasan",Sad
994,Rang Laal,Force 2,"Aditi Singh Sharma, Dev Negi, John Abraham",Dance
995,Bas Tu Hai,3 Storeys,"Arijit Singh, Jonita Gandhi",RomanticSad
996,Tanhaiyaan,Aksar 2,Amit Mishra,Sad
997,Jaane Kyun,Dostana,Vishal Dadlani,Dance
998,Dagabaaz Re,Dabangg 2,"Rahat Fateh Ali Khan, Shreya Ghoshal",Romantic
999,Jane Kyun,Dil Chahta Hai,"Alka Yagnik, Udit Narayan",Romantic
1000,Khuli Falak Mein,Professor,Mohammed Rafi,Romantic
1001,Sajna Mein Teri Tu Mera,Beta,"Anuradha Paudwal, Vipin Sachdeva",Romantic
1002,Zindagi Do Pal Ki,Kites,K.K.,Romantic
1003,Tauba Yeh Matwali Chaal,Pathar Ke Sanam,Mukesh,Dance
1004,Main Hoon Hero Tera,Hero,Armaan Malik,Romantic
1005,Daata Tu,Tiger Zinda Hai,Shreya Ghoshal,Motivational
1006,Ye Dosti Hum Nahi Todenge,Sholay,"Kishore Kumar, Manna Dey",Bollywood
1007,Saathiya Nahi Jaana,Aya Sawan Jhoom Ke,"Lata Mangeshkar, Mohammed Rafi",RomanticSad
1008,Ishq Hua,Aaja Nachle,"Shreya Ghoshal, Sonu Nigam",Romantic
1009,Bloody Hell,Rangoon,Sunidhi Chauhan,Dance
1010,Dil Se Re,Dil Se,"A.R. Rahman, Anupama Deshpande, Anuradha Sriram",Romantic
1011,Phatte Tak Nachna,Dolly Ki Doli,Sunidhi Chauhan,Dance
1012,Meer-E-Kaarwan,Lucknow Central,"Amit Mishra, Neeti Mohan",Sad
1013,Ratta Maar,Student of the Year,"Shefali Alvares, Vishal Dadlani",Bollywood
1014,Raat Ka Nasha,Ashoka,K. S. Chithra,Dance
1015,Maa Da Laadla,Dostana,Master Saleem,Dance
1016,O Re Piya,Aaja Nachle,Rahat Fateh Ali Khan,Sad
1017,Jhanjariya Meri Chanak,Krishna,Alka Yagnik,Dance
1018,Pareshaan,Ishaqzaade,Shalmali Kholgade,Romantic
1019,Paisa Paisa,De Dana Dan,"Manak-E, RDB, Selina",Dance
1020,Mere Haath Mein,Fanaa,"Sonu Nigam, Sunidhi Chauhan",Romantic
1021,Do Lafzon Ki Hai Dil Ki Kahani,The Great Gambler,"Amitabh Bachchan, Asha Bhosle, Sharad Kumar",Dance
1022,Ishq Sufiyana (Male),The Dirty Picture,Kamal Khan,Romantic
1023,Hum Hain Insaaf,Bhavesh Joshi Superhero,"Babu Haabi, Naezy",Bollywood
1024,Meri Maa,Yaariyan,K.K.,Sad
1025,Zindagi Tujhse Kya Karen Shikvey,Zindagi Yeh Zindagi,Amit Mishra,Sad
1026,Dance Pe Chance,Rab Ne Bana Di Jodi,"Labh Janjua, Sunidhi Chauhan",Dance
1027,Tu Hi Hai,Jagga Jasoos,Armaan Malik,Romantic
1028,Gehra Ishq,Neerja,Shekhar Ravjiani,Romantic
1029,Love Me Love Me,Wanted,"Amrita Kak, Wajid",Dance
1030,Saajna,I Me Aur Main,Falak Shabir,Romantic
1031,Tere Ho Ke Rahenge,Raja Natwarlal,Arijit Singh,Romantic
1032,Sai Baba Bolo (Album Version),Shirdi Ke Sai Baba,"Anup Jalota, Anuradha Paudwal, Jani Baboo, Mohammed Rafi",Devotional
1033,Khudaya Ve Ishq Hai Kaisa,Luck,Salim Merchant,Sad
1034,Pardesi Pardesi,Raja Hindustani,"Bela, Suresh Wadkar",Sad
1035,Gulabi,Shuddh Desi Romance,"Jigar Saraiya, Priya Saraiya",Dance
1036,Dus Bahane,Dus,"K.K., Shaan",Dance
1037,Main Agar Kahoon,Om Shanti Om,"Shreya Ghoshal, Sonu Nigam",Romantic
1038,Main Aisa Kyun Hoon,Lakshya,Shaan,Dance
1039,Main Aisa Kyon Hoon,Lakshay,Shaan,Dance
1040,Mein Chali Mein Chali,Professor,"Lata Mangeshkar, Mohammed Rafi",Romantic
1041,Sharabi,Happy New Year,"Nindy Kaur, Shekhar Ravjiani, Vishal Dadlani",Dance
1042,Labon Ka Karobaar,Befikre,Papon,Romantic
1043,Main Kya Karoon,Barfi,Nikhil Paul George,Dance
1044,Sawan Ka Mahina,Milan,"Lata Mangeshkar, Mukesh",Romantic
1045,Taang Uthake,Housefull 3,"Mamta Sharma, Mika Singh, Neeti Mohan, Sohail Sen",Dance
1046,Hamari Shaadi Mein,Vivah,"Babul Supriyo, Shreya Ghoshal",Dance
1047,Ishq Risk,Mere Brother Ki Dulhan,Rahat Fateh Ali Khan,Romantic
1048,Dil Vich Lagya,Chup Chup Ke,"Akriti Kakar, Kunal Ganjawala, Sonu Nigam",Dance
1049,Khalbali,Rang De Basanti,"A.R. Rahman, Mohammed Aslam, Nacim",Dance
1050,Safarnama,Tamasha,Lucky Ali,Dance
1051,My Dil Goes Mmmm,Salaam Namaste,"Gayatri Iyer, Shaan",Romantic
1052,Tu Hi Meri Shab Hai,Gangster,K.K.,Romantic
1053,Koi Ladki Hai,Dil To Pagal Hai,"Lata Mangeshkar, Udit Narayan",Dance
1054,Bheege Hont Tere,Murder,Kunal Ganjawala,RomanticSensual
1055,Mere Samne Wali Khidki Mein,Padosan,Kishore Kumar,DanceRomantic
1056,Is Mod Se Jaate Hain,Aandhi,"Kishore Kumar, Lata Mangeshkar",Romantic
1057,Chamak Challo Chel Chabeli,Rowdy Rathore,"Kumar Sanu, Shreya Ghoshal",Bollywood
1058,Chandni O Meri Chandni,Chandni,YRF,Dance
1059,Mere Khwabon Mein,Dilwale Dulhania Le Jayenge,Lata Mangeshkar,Romantic
1060,Rock N Roll Soniye,Kabhi Alvida Naa Kehna,"Mahalakshmi Iyer, Shaan, Shankar Ehsaan Loy, Shankar Mahadevan",Dance
1061,Keeda,Action Jackson,"Himesh Reshammiya, Neeti Mohan",Dance
1062,Abhi Kuch Dino Se,Dil Toh Bachha Hai,Mohit Chauhan,Dance
1063,Dheere Dheere (Remix),Dheere Dheere,Yo Yo Honey Singh,Dance
1064,Dil Ne Ye Kaha Hai Dil Se,Dhadkan,"Alka Yagnik, Sonu Nigam",RomanticSad
1065,Mohabbat Hai Kya Cheez,Prem Rog,"Lata Mangeshkar, Suresh Wadkar",Romantic
1066,Soldier Soldier Meethi Baaten,Soldier,"Alka Yagnik, Kumar Sanu",Dance
1067,Tum Bin,Sanam Re,Shreya Ghoshal,Sad
1068,Tum Ho Mera Pyar,Haunted,"K.K., Suzanne D'Mello",Romantic
1069,Dard Dilo Ke  (Reprise),The Xpose,Mohammed Irfan,Dance
1070,Shirdi Wale Sai Baba,Amar Akbar Anthony,Mohammed Rafi,Devotional
1071,Na Jane Kahan Se,Chaalbaaz,"Amit Kumar, Kavita Krishnamurthy",Dance
1072,Bol Beliya,Kill Dil,"Siddharth Mahadevan, Sunidhi Chauhan",Dance
1073,Jee Karda,Singh Is Kinng,"Labh Janjua, Suzanne D'Mello",Dance
1074,Tum Bin,Tum Bin 2,Ankit Tiwari,Sad
1075,Aadat,Passengers,"Jubin Nautiyal, Raftaar, Shirley Setia",Romantic
1076,Tere Liye,Sanam Re,Ankit Tiwari,Romantic
1077,Mera Rang De Basanti,The Legend Of Bhagat Singh,"Manmohan Waris, Sonu Nigam",Patriotic
1078,Hum Tumhare Hain Sanam,Hum Tumhare Hain Sanam,"Anuradha Paudwal, Udit Narayan",Romantic
1079,Nain Phisal Gaye,Welcome To New York,Payal Dev,Romantic
1080,Boond Boond,Roy,Ankit Tiwari,Sad
1081,Bipasha,Jodi Breakers,"Shadab Faridi, Shraddha Pandit",Dance
1082,Dhoom Tana,Om Shanti Om,"Abhijeet, Shreya Ghoshal",Dance
1083,Tu Hi Mera,Jannat 2,Shafqat Amanat Ali,Romantic
1084,A B C D E F G H,Hum Saath-Saath Hain,"Hariharan, Shankar Mahadevan, Udit Narayan",Dance
1085,Moh Moh Ke Dhaage,Dum Laga Ke Haisha,"Monali Thakur, Papon",Sad
1086,ABCD Yaariyan,Yaariyan,"Benny Dayal, Shefali Alvares",Dance
1087,Hona Tha Pyar,Bol,"Atif Aslam, Hadiqa Kiani",Romantic
1088,ABCD,Yaariyan,"Benny Dayal, Shefali Alvares, Yo Yo Honey Singh",Dance
1089,Kaise Mujhe,Ghajini,Benny Dayal,Romantic
1090,Whats Up,Phillauri,"Jasleen Royal, Mika Singh",Dance
1091,Dhaakad,Dangal,Raftaar,Bollywood
1092,Masakali,Delhi-6,Mohit Chauhan,Dance
1093,Tumhe Jo maine Dekha,Main Hoon Na,Abhijeet,Dance
1094,Gal Ban Gayi (Remix),Gal Ban Gayi,"Meet Bros, Neha Kakkar, Sukhbir, Yo Yo Honey Singh",Dance
1095,Koyal Si Teri Boli,Beta,"Anuradha Paudwal, Udit Narayan",Dance
1096,Tu Hi Na Jaane,Azhar,"Prakriti Kakkar, Sonu Nigam",Bollywood
1097,Hum Lakh Chupaye,Jaan Tere Naam,"Asha Bhosle, Kumar Sanu",Romantic
1098,Ek Villain,Ek Villain,Multiple,Dance
1099,Tujhe Dekhti Hai Nazar,Nanu Ki Jaanu,Mohd. Irfan,Romantic
1100,Beedi,Omkara,"Clinton Cerejo, Nachiketa, Sukhwinder Singh, Sunidhi Chauhan",Dance
1101,Chori Chori Dil Le Gaya,Garam Masala,"Hema Sardesai, Sukhwinder Singh",Dance
1102,Raasleela,3 Storeys,Sumedha Karmahe,Dance
1103,Dum Maaro Dum,Dum Maaro Dum,Anushka Manchanda,Dance
1104,Kudiyan Sehar Diyan,Arjun Pandit,"Alka Yagnik, Daler Mehndi",Dance
1105,Dhunki,Mere Brother Ki Dulhan,Neha Bhasin,Dance
1106,Tera Deedar Hua,Jannat 2,Rahat Fateh Ali Khan,Romantic
1107,Salaam India,Mary Kom,"Salim Merchant, Vishal Dadlani",Patriotic
1108,Hum Ko Maaloom Hain,Jaan-E-Mann,"Sadhana Sargam, Sonu Nigam",Romantic
1109,Bodyguard,Bodyguard,"Band of Power, Salman Khan",Dance
1110,Pyaara Bhaiya Mera,Kya Kehna,"Alka Yagnik, Kumar Sanu",Dance
1111,Chahoon Bhi,Force,"Bombay Jayashri, Karthik",Romantic
1112,Babul Pyare,Johny Mera Naam,Lata Mangeshkar,Dance
1113,Bade Miyan Chote Miyan,Bade Miyan Chote Miyan,"Sudesh Bhosle, Udit Narayan",Dance
1114,Albela Sajan,Bajirao Mastani,"Kanika Joshi, Kunal Pandit, Prithvi Gandharva, Rashi Raagga, Shashi Suman",Dance
1115,Nahin Saamne Tu,Taal,"Hariharan, Sukhwinder Singh",Romantic
1116,Goron Ki Na Kalon Ki,Disco Dancer,"Suresh Wadkar, Usha Mangeshkar",Dance
1117,Gum Hai Kisi Ke Pyar Mein,Raampur Ka Lakshman,"Kishore Kumar, Lata Mangeshkar",Romantic
1118,Tu Mere Agal Bagal Hai,Phata Poster Nikhla Hero,Mika,Dance
1119,Aashiyan,Barfi,"Nikhil Paul George, Shreya Ghoshal",Dance
1120,Pyar Ka Anjaam,Bewafaa,"Alka Yagnik, Kumar Sanu, Sapna Mukherjee",Romantic
1121,Ay Hairathe,Guru,"A.R. Rahman, Alka Yagnik, Hariharan, Mohammed Aslam",Romantic
1122,Phir Kya Hai Gham,Hichki,Shilpa Rao,Bollywood
1123,Hip Hop Pammi,Ramaiya Vastavaiya,"Mika Singh, Monali Thakur",Dance
1124,Jab Se Mere Naina,Saawariya,Shaan,DanceRomantic
1125,Race Saanson Ki,Race,"Neeraj, Sunidhi Chauhan",Dance
1126,Tu Chale Toh,Qarib Qarib Singlle,Papon,Romantic
1127,Chori Chori Chupke Chupke,Krrish,"Shreya Ghosal, Udit Narayan",DanceRomantic
1128,Pairon Mein Bandhan Hai,Mohabbatein,"Manohar Shetty, Preetha Mazumdar, Sonali Bhatawdekar, Udbhav",Dance
1129,Tum Par Hum Hai Atke Yaara,Pyaar Kiya To Darna Kya,"Kavita Krishnamurthy, Kumar Sanu",Dance
1130,So Gaya Yeh Jahan,Tezaab,"Alka Yagnik, Nitin Mukesh, Shabbir Kumar",Dance
1131,Wo Ladki Jo Sabse,Baadshah,Abhijeet,Dance
1132,Sara Zamana,Yaarana,Kishore Kumar,Dance
1133,Aur Is Dil Mein,Imaandaar,"Asha Bhosle, Suresh Wadkar",Sad
1134,Mujhse Shaadi Karogi,Mujhse Shaadi Karogi,"Sonu Nigam, Sunidhi Chauhan, Udit Narayan",Dance
1135,Challa,Crook,"Babbu Maan, Suzanne D'Mello",Dance
1136,Tu Hi Toh Meri Dost Hai,Yuvvraaj,"A.R. Rahman, Benny Dayal, Shreya Ghoshal",Dance
1137,Maa Sheranwali,Coolie,Shabbir Kumar,Devotional
1138,Kuch Din,Kaabil,Jubin Nautiyal,Romantic
1139,Tu Na Ja Mere Badshah,Khuda Gawah,"Alka Yagnik, Mohammad Aziz",Sad
1140,Rani Tu Mein Raja (,Son of Sardaar,"Bhavya Pandit, Mika Singh, Yo Yo Honey Singh",Dance
1141,Rani Tu Mein Raja (,Son of Sardaar,"Bhavya Pandit, Mika Singh, Yo Yo Honey Singh",Dance
1142,Bholi Si Surat,Dil To Pagal Hai,"Lata Mangeshkar, Udit Narayan",Romantic
1143,Tere Naina,Jai Ho,"Shaan, Shreya Ghoshal",Romantic
1144,O Rangrez,Bhaag Milkha Bhaag,Divya Kumar,Romantic
1145,Jise Dekh Mera Dil Dhadke,Phool Aur Kaante,Kumar Sanu,Romantic
1146,Tumko To Aana Hi Tha,Jai Ho,"Armaan Malik, Marianne D'Cruz",Romantic
1147,Khwaab Ho Tum Ya Koi,Teen Deviyan,Kishore Kumar,Romantic
1148,Chor Bazari,Love Aj Kal,Neeraj Shridhar,Dance
1149,Jaati Hoon Main,Karan Arjun,"Alka Yagnik, Kumar Sanu, Udit Narayan",Bollywood
1150,Saanson Ne,Dabangg 2,"Sonu Nigam, Tulsi Kumar",Romantic
1151,Mr. Lova Lova,Ishq,"Abhijeet, Kavita Krishnamurthy, Sudesh Bhosle, Udit Narayan, Vibha Sharma",Dance
1152,Ladka Yeh Kehta Hai,Main Prem Ki Diwani Hoon,K.K.,Dance
1153,Tum Dil Ki Dhadkan Mein,Dhadkan,"Abhijeet, Alka Yagnik, Kumar Sanu",Romantic
1154,Halla Re,Neal 'n' Nikki,"Salim Merchant, Shweta Pandit",Dance
1155,Tu Bhoola Jise,Airlift,K.K.,Patriotic
1156,Teri Yaad,Teraa Surroor,"Badshah, Himesh Reshammiya",Sad
1157,Tum Saanson Mein,Humko Deewana Kar Gaye,"Himesh Reshammiya, Tulsi Kumar",Romantic
1158,Yeh Jo Des Hai Tera,Swades,A.R. Rahman,Patriotic
1159,Jab Tak Hai Jaan,Jab Tak Hai Jaan,Shakthi Sree Gopalan,Romantic
1160,Teri Yaad Aati Hai,Saudagar,"Lata Mangeshkar, Suresh Wadkar",Sad
1161,Jee Le Zaraa,Talaash,Vishal Dadlani,Romantic
1162,Bekarar Karke Hume,Bees Saal Baad,Hemant Kumar,Romantic
1163,Tumhari Nazar Kyon Khafa Ho Gayi,Do Kaliyan,"Lata Mangeshkar, Mohammed Rafi",Bollywood
1164,Chichora Piya,Action Jackson,"Himesh Reshammiya, Shalmali Kholgade",Dance
1165,Soniye Ve – Dhak Dhak Dhak,Kismat Konnection,"Sonu Nigam, Sunidhi Chauhan",Dance
1166,Tere Bin,Bas Ek Pal,Atif Aslam,Sad
1167,Phir Mohabbat,Murder 2,"Arijit Singh, Mohammed Irfan, Saim Bhat",RomanticSad
1168,O Heeriye,Bewakoofiyan,Ayushman Khurana,Romantic
1169,O Heeriye,Bewakoofiyaan,Ayushman Khurana,Sad
1170,Hummein Tummein Jo Tha,Raaz Reboot,"Palak Muchhal, Papon",Sad
1171,Dil Chura Le,Dil Ka Rishta,"Alka Yagnik, Kumar Sanu",Romantic
1172,Kaun Hai Jo Sapnon Mein Aaya,Jhuk Gaya Aasman,Mohammed Rafi,Romantic
1173,Mar Jaawan Mit Jaawan,Aashiq Banaya Aapne,"Abhijeet Sawant, Sunidhi Chauhan",Dance
1174,Mar Jaawan Mit Jaawan,Aashiq Banaya Aapne,"Abhijeet Sawant, Sunidhi Chauhan",Dance
1175,Jhuki Jhuki Si Nazar,Arth,Jagjit Singh,Sad
1176,Zor Ka Jhatka,Action Replayy,"Daler Mehndi, Master Saleem, Richa Sharma",Dance
1177,I Am A Disco Dancer,Disco Dancer,Bappi Lahiri,Dance
1178,Sufi Salam,Tishnagi,Rahat Fateh Ali Khan,Romantic
1179,Ishq Samundar,Teraa Surroor,"Himesh Reshammiya, Kanika Kapoor",Dance
1180,Na Na Karte Pyar,Dhadkan,Alka Yagnik,DanceRomantic
1181,Tu Rootha Dil Toota,Yaarana,Kishore Kumar,Sad
1182,Katra Katra,Alone,"Ankit Tiwari, Prakriti Kakar",Romantic
1183,Yaara O Yaara,Ram Teri Ganga Maili,"Lata Mangeshkar, Suresh Wadkar",Sad
1184,Let’s Celebrate,Tevar,Imran Khan,Dance
1185,Alfazon Ki Tarah (Unplugged),Rocky Handsome,"Ankit Tiwari, John Abraham, Shreya Ghoshal",Sad
1186,Jaane Dil Mein,Mujhse Dosti Karoge!,"Lata Mangeshkar, Sonu Nigam",Romantic
1187,Trippy,Aap Se Mausiiquii,"Himesh Reshammiya, Neha Kakkar",Dance
1188,Dil Jaane Na,Dil Juunglee,"Mohit Chauhan, Neeti Mohan",Romantic
1189,Da Da Dasse,Udta Punjab,"Babu Haabi, Kanika Kapoor",Dance
1190,O Re Kaharo,Begum Jaan,"Altamash Faridi, Kalpana Patowary",Sad
1191,Ramaiya Vatsavaiya,Shree 420,"Lata Mangeshkar, Mohammed Rafi, Mukesh",Dance
1192,Fashion Khatam Mujhpe,Dolly Ki Doli,"Mamta Sharma, Shabab Sabri, Wajid",Dance
1193,Kya Dekhte Ho Surat Tumhari,Qurbani,"Asha Bhosle, Mohammed Rafi",Romantic
1194,Kudiye Di Kurti,Ishkq In Paris,"Neuman Pinto, Shazneen Arethna, Shreya Ghoshal, Sonu Nigam",Dance
1195,Beat Juunglee,Dil Juunglee,"Armaan Malik, Prakriti Kakkar",Dance
1196,Ya Rabba,Salaam-E-Ishq,Kailash Kher,Sad
1197,Khwab Dekhe Sexy Lady,Race,"Monali Thakur, Neeraj Shridhar",Dance
1198,Ishqa,Dishoom,"Abhijeet Sawant, Antara Mitra",Bollywood
1199,Aahun Aahun,Love Ajkal,"Ashish Pandit, Jaspreet Singh, Master Saleem, Suzanne D'Mello",Dance
1200,Aahun Aahun,Love Aj Kal,"Ashish Pandit, Master Saleem, Suzanne D'Mello",Dance
1201,Dil Dance Maare,Tashan,"Sukhwinder Singh, Sunidhi Chauhan, Udit Narayan",Dance
1202,Kitni Baatein,Lakshya,"Hariharan, Sadhana Sargam, Shankar Ehsaan Loy",Sad
1203,Kitni Baatein,Lakshay,"Hariharan, Sadhana Sargam",Sad
1204,Char Baj Gaye (Party Abhi Baaki Hai),F.A.L.T.U,Hard Kaur,Dance
1205,Aa Gaya Aa Gaya,Hum Tumhare Hain Sanam,Udit Narayan,Dance
1206,Chand Sitare,Kaho Naa.... Pyaar Hai,Kumar Sanu,Romantic
1207,Bhanware Ne Khilaya Phool,Prem Rog,"Lata Mangeshkar, Suresh Wadkar",Dance
1208,O Piya O Piya,Jis Desh Mein Ganga Rehta Hai,"Sadhana Sargam, Sukhwinder Singh",Romantic
1209,Dekha Tujhe Toh,Devdas,"Alka Yagnik, Kumar Sanu",Romantic
1210,Engine Ki Seeti,Khoobsurat,"Resmi Sateesh, Sunidhi Chauhan",Dance
1211,Yeh Jawaani Hai Deewani (Mashup),Yeh Jawaani Hai Deewani,"Arijit Singh, Mohit Chauhan",Dance
1212,Main Heroine Hoon,Heroine,Aditi Singh Sharma,Dance
1213,Punjabi Mast,Action Jackson,"Alamgir Khan, Ankit Tiwari, Arya Acharya, Himesh Reshammiya, Vineet Singh",Dance
1214,Mere Hathon Mein Nau Nau,Chandni,Lata Mangeshkar,Dance
1215,Heer,Yeh Jawaani Hai Deewani,"Arijit Singh, Harshdeep Kaur",Dance
1216,Mere Bina,Crook,Nikhil Dsouza,Romantic
1217,Ishq Chupta Nahi Chupane Se,Bewaffa,Abhijeet,Sad
1218,Ishq Chupta Nahi,Bewafaa,Abhijeet,Romantic
1219,Tu Jahaan,Salaam Namaste,Sonu Nigam,RomanticSad
1220,Girls Like To Swing,Dil Dhadakne Do,Sunidhi Chauhan,Dance
1221,Tu Kamaal Di Kudi,Son of Sardaar,"Mamta Sharma, Vineet Singh",Dance
1222,Tu Kamaal Di Kudi,Son of Sardaar,"Mamta Sharma, Vineet Singh",Dance
1223,Sapne Mein,Satya,"Asha Bhosle, Suresh Wadkar",Dance
1224,Sadka,I Hate Luv Story,"Mahalakshmi Iyer, Suraj Jagan",Bollywood
1225,Dekho Dekho Jaanam,Ishq,"Alka Yagnik, Udit Narayan",Dance
1226,Chhan Ke Mohalla,Action Replayy,"Ritu Pathak, Sunidhi Chauhan",Dance
1227,Kaahe Chhed,Devdas,"Kavita Krishnamurthy, Madhuri Dixit, Pandit Birju Maharaj",Dance
1228,Aate Jaate Jo Milta Hai,Har Dil Jo Pyar Karega,"Alka Yagnik, Sonu Nigam",Dance
1229,Uff Teri Adaa I Like You,Karthik Calling Karthik,"Alyssa Mendonsa, Shankar Mahadevan",Dance
1230,Pant Mein Gun,Welcome To New York,Diljit Dosanjh,Dance
1231,Bachna Ae Haseeno,Bachna Ae Haseeno,"Kishore Kumar, Sumit Kumar, Vishal Dadlani",Dance
1232,Ang Se Ang Lagana,Darr,"Alka Yagnik, Devki Pandit, Sudesh Bhosle, Vinod Rathod",Dance
1233,Janib (Duet),Dilliwaali Zaalim Girlfriend,"Arijit Singh, Sunidhi Chauhan",Romantic
1234,Seedha Saadha,Commando 2,Amit Mishra,Sad
1235,Aaya Re,Chup Chup Ke,"Kunal Ganjawala, Sunidhi Chauhan",Dance
1236,Koi Fariyaad,Tum Bin,Jagjit Singh,Sad
1237,Rangreli,Daawat e Ishq,"Shreya Ghoshal, Wajid",Dance
1238,Loot Jayenge,Aksar,"Jayesh Gandhi, Kunal Ganjawala",Dance
1239,Pyar Kiya To Darna Kya,Mughal-E-Azam,Lata Mangeshkar,Dance
1240,Hum To Bhai Jaise Hain,Veer Zaara,Lata Mangeshkar,Dance
1241,Jatt Jaguar,Mubarakan,"Apeksha Dandekar., Navraj Hans, Vishal Dadlani",Dance
1242,Yaad Aa Raha Ha,Disco Dancer,Bappi Lahiri,Dance
1243,Glamorous Ankhiyaan,Ek Paheli Leela,"Anjjan, Krishna Beura, Meet Bros",Dance
1244,Kitni Mohabbat Kis Ko,Deewane,"Alka Yagnik, Kumar Sanu, Udit Narayan",Romantic
1245,Tera Mera Rishta Purana,Awarapan,Mustafa Zahid,Sad
1246,Bin Tere,I Hate Luv Storys,"Shafqat Amanat Ali, Sunidhi Chauhan",Sad
1247,Tere Dil Ka Rishta,Koi Aap Sa,Sonu Nigam,Romantic
1248,Om Mangalam,Kambakkht Ishq,"Nindy Kaur, RDB",Dance
1249,Chhupana Bhi Nahin Aata,Baazigar,Vinod Rathod,Romantic
1250,Hum Pyar Karne Wale,Dil,"Adnan Sami, Anuradha Paudwal, Udit Narayan",Romantic
1251,Khwabon Khwabon,Force,K.K. Suchitra,Dance
1252,Yeh Haseen Vadiyan Yeh Khula Aasman,Roja,"A.R. Rahman, K. S. Chithra, S.P. Balasubrahmanyam",Romantic
1253,Yeh Hawa Yeh Bata,Ghazab,Lata Mangeshkar,Dance
1254,Khulke Dulke,Befikre,"Gippy Grewal, Harshdeep Kaur",Dance
1255,Musu Musu,Pyaar Mein Kabhi Kabhi,Shaan,Romantic
1256,Sajh Dhaj Ke,Mausam,"Mika Singh, Pankaj Kapur",Dance
